Time,Month,Partner,OrderValue,Commission,Status,LastChanged
3/4/20 8:45:23 AM UTC+3,3,EP,350,21.35,Deleted,6/1/2020 22:24
3/4/20 8:44:10 AM UTC+3,3,EP,3080,187.88,Deleted,6/1/2020 22:24
3/4/20 8:44:27 AM UTC+3,3,SK,1260,75.6,Deleted,6/1/2020 22:24
3/4/20 8:46:12 AM UTC+3,3,EP,4760,290.36,Deleted,6/1/2020 22:24
3/4/20 8:47:36 AM UTC+3,3,CB,1764,105.84,Deleted,6/1/2020 22:24
3/4/20 8:47:09 AM UTC+3,3,C4B,630,37.8,Deleted,6/1/2020 22:24
3/4/20 8:51:57 AM UTC+3,3,KT,3516,210.96,Deleted,6/1/2020 22:24
3/4/20 8:50:20 AM UTC+3,3,CB,2119,127.14,Deleted,6/1/2020 22:24
3/4/20 8:57:53 AM UTC+3,3,CB,1890,113.4,Deleted,6/1/2020 22:24
3/4/20 9:00:47 AM UTC+3,3,CB,4508,270.48,Deleted,5/8/2020 7:50
3/4/20 9:04:02 AM UTC+3,3,EP,1155,70.46,Deleted,6/1/2020 22:24
3/4/20 9:03:17 AM UTC+3,3,CB,3010,180.6,Deleted,6/1/2020 22:24
3/4/20 9:07:13 AM UTC+3,3,EP,1120,68.32,Deleted,6/1/2020 22:24
3/4/20 9:05:11 AM UTC+3,3,CB,4200,252,Deleted,6/1/2020 22:24
3/4/20 9:18:52 AM UTC+3,3,EP,4545,277.24,Deleted,6/1/2020 22:24
3/4/20 9:24:30 AM UTC+3,3,CB,3990,239.4,Deleted,6/1/2020 22:24
3/4/20 9:25:20 AM UTC+3,3,C4B,799,47.94,Approved,5/8/2020 8:43
3/4/20 9:31:28 AM UTC+3,3,SK,11900,714,Deleted,6/1/2020 22:24
3/4/20 9:31:43 AM UTC+3,3,CB,2800,168,Deleted,6/1/2020 22:24
3/4/20 9:35:26 AM UTC+3,3,CB,945,56.7,Approved,5/8/2020 8:43
3/4/20 9:41:30 AM UTC+3,3,EP,11900,725.9,Deleted,6/1/2020 22:24
3/4/20 9:41:48 AM UTC+3,3,CB,4900,294,Deleted,6/1/2020 22:24
3/4/20 9:41:14 AM UTC+3,3,EP,8400,512.4,Approved,5/8/2020 8:41
3/4/20 9:43:40 AM UTC+3,3,EP,2660,162.26,Deleted,6/1/2020 22:24
3/4/20 9:46:36 AM UTC+3,3,EP,1400,85.4,Deleted,6/1/2020 22:24
3/4/20 9:47:11 AM UTC+3,3,KT,3150,189,Approved,5/8/2020 8:47
3/4/20 9:52:13 AM UTC+3,3,SK,2100,126,Deleted,6/1/2020 22:24
3/4/20 10:03:05 AM UTC+3,3,KT,700,42,Approved,5/8/2020 8:43
3/4/20 10:06:49 AM UTC+3,3,EP,945,57.65,Deleted,6/1/2020 22:24
3/4/20 10:13:15 AM UTC+3,3,KT,5534,332.04,Deleted,6/1/2020 22:24
3/4/20 10:21:45 AM UTC+3,3,CB,3220,193.2,Deleted,6/1/2020 22:24
3/4/20 10:30:39 AM UTC+3,3,CB,700,42,Deleted,6/1/2020 22:24
3/4/20 10:31:19 AM UTC+3,3,CB,2520,151.2,Deleted,6/1/2020 22:24
3/4/20 10:30:58 AM UTC+3,3,CB,3360,201.6,Approved,5/8/2020 8:42
3/4/20 10:33:23 AM UTC+3,3,EP,3010,183.61,Deleted,6/1/2020 22:24
3/4/20 10:38:12 AM UTC+3,3,CB,8400,504,Deleted,6/1/2020 22:24
3/4/20 10:37:31 AM UTC+3,3,KT,1128,67.68,Approved,5/8/2020 8:41
3/4/20 10:40:11 AM UTC+3,3,EP,4550,277.55,Deleted,6/1/2020 22:24
3/4/20 10:43:20 AM UTC+3,3,CB,4508,270.48,Approved,5/8/2020 8:47
3/4/20 10:55:57 AM UTC+3,3,Other,1649,100.59,Deleted,6/1/2020 22:24
3/4/20 11:04:44 AM UTC+3,3,EP,700,42.7,Deleted,6/1/2020 22:24
3/4/20 11:03:18 AM UTC+3,3,CB,2100,126,Deleted,6/1/2020 22:24
3/4/20 11:06:51 AM UTC+3,3,EP,10115,617.02,Deleted,6/1/2020 22:24
3/4/20 11:12:10 AM UTC+3,3,EP,770,46.97,Deleted,6/1/2020 22:24
3/4/20 11:16:54 AM UTC+3,3,EP,1999,121.94,Deleted,6/1/2020 22:24
3/4/20 11:17:08 AM UTC+3,3,SK,1610,96.6,Deleted,6/1/2020 22:24
3/4/20 11:18:34 AM UTC+3,3,SK,1098,65.88,Deleted,6/1/2020 22:24
3/4/20 11:22:56 AM UTC+3,3,EP,1563,95.34,Deleted,6/1/2020 22:24
3/4/20 11:25:52 AM UTC+3,3,CB,1120,67.2,Deleted,6/1/2020 22:24
3/4/20 11:26:28 AM UTC+3,3,SK,17500,1050,Deleted,6/1/2020 22:24
3/4/20 11:36:10 AM UTC+3,3,CB,17500,1050,Deleted,6/1/2020 22:24
3/4/20 11:38:45 AM UTC+3,3,KT,2100,126,Deleted,6/1/2020 22:24
3/4/20 11:37:11 AM UTC+3,3,EP,280,17.08,Deleted,5/8/2020 7:50
3/4/20 11:41:54 AM UTC+3,3,KT,42245,2534.7,Deleted,6/1/2020 22:24
3/4/20 11:40:12 AM UTC+3,3,EP,3964,241.8,Deleted,6/1/2020 22:24
3/4/20 11:44:54 AM UTC+3,3,EP,9594,585.23,Deleted,6/1/2020 22:24
3/4/20 11:53:04 AM UTC+3,3,EP,2100,128.1,Deleted,6/1/2020 22:24
3/4/20 11:55:07 AM UTC+3,3,CB,4200,252,Deleted,6/1/2020 22:24
3/4/20 12:02:16 PM UTC+3,3,CB,2275,136.5,Deleted,5/8/2020 7:50
3/4/20 12:01:37 PM UTC+3,3,EP,2520,153.72,Deleted,5/8/2020 7:50
3/4/20 12:01:41 PM UTC+3,3,CB,4025,241.5,Approved,5/8/2020 8:41
3/4/20 12:03:39 PM UTC+3,3,EP,2072,126.39,Deleted,6/1/2020 22:24
3/4/20 12:06:09 PM UTC+3,3,Other,1575,96.07,Deleted,6/1/2020 22:24
3/4/20 12:06:50 PM UTC+3,3,CB,1078,64.68,Deleted,6/1/2020 22:24
3/4/20 12:19:05 PM UTC+3,3,EP,3290,200.69,Deleted,6/1/2020 22:24
3/4/20 12:19:08 PM UTC+3,3,EP,5250,320.25,Deleted,6/1/2020 22:24
3/4/20 12:25:21 PM UTC+3,3,CB,1596,95.76,Deleted,6/1/2020 22:24
3/4/20 12:31:16 PM UTC+3,3,EP,1750,106.75,Approved,5/8/2020 8:41
3/4/20 12:30:47 PM UTC+3,3,CB,3150,189,Deleted,6/1/2020 22:24
3/4/20 12:32:09 PM UTC+3,3,EP,2415,147.32,Deleted,6/1/2020 22:24
3/4/20 12:35:38 PM UTC+3,3,CB,3150,189,Deleted,6/1/2020 22:24
3/4/20 12:39:26 PM UTC+3,3,CB,2245,134.7,Deleted,6/1/2020 22:24
3/4/20 12:41:32 PM UTC+3,3,EP,1015,61.92,Approved,5/8/2020 8:43
3/4/20 12:40:45 PM UTC+3,3,CB,5390,323.4,Deleted,6/1/2020 22:24
3/4/20 12:43:50 PM UTC+3,3,CB,1295,77.7,Deleted,6/1/2020 22:24
3/4/20 12:44:13 PM UTC+3,3,EP,1750,106.75,Deleted,6/1/2020 22:24
3/4/20 12:44:53 PM UTC+3,3,Other,1400,85.4,Deleted,6/1/2020 22:24
3/4/20 12:45:39 PM UTC+3,3,KT,3850,231,Approved,5/8/2020 8:39
3/4/20 12:49:16 PM UTC+3,3,CB,26600,1596,Deleted,6/1/2020 22:24
3/4/20 12:50:27 PM UTC+3,3,EP,298,18.18,Deleted,6/1/2020 22:24
3/4/20 12:55:08 PM UTC+3,3,CB,2100,126,Deleted,6/1/2020 22:24
3/4/20 1:00:07 PM UTC+3,3,C4B,595,35.7,Deleted,6/1/2020 22:24
3/4/20 1:03:47 PM UTC+3,3,CB,2240,134.4,Deleted,6/1/2020 22:24
3/4/20 1:07:07 PM UTC+3,3,CB,6741,404.46,Approved,5/8/2020 8:42
3/4/20 1:08:01 PM UTC+3,3,EP,1820,109.2,Deleted,6/1/2020 22:24
3/4/20 1:11:03 PM UTC+3,3,EP,1400,84,Deleted,6/1/2020 22:24
3/4/20 1:09:20 PM UTC+3,3,EP,1225,73.5,Deleted,6/1/2020 22:24
3/4/20 1:09:50 PM UTC+3,3,EP,11900,714,Deleted,6/1/2020 22:24
3/4/20 1:14:42 PM UTC+3,3,CB,2520,151.2,Deleted,6/1/2020 22:24
3/4/20 1:18:48 PM UTC+3,3,CB,2100,126,Deleted,6/1/2020 22:24
3/4/20 1:23:40 PM UTC+3,3,EP,350,21,Deleted,6/1/2020 22:24
3/4/20 1:23:41 PM UTC+3,3,EP,3710,222.6,Deleted,6/1/2020 22:24
3/4/20 1:33:12 PM UTC+3,3,EP,9104,546.24,Deleted,6/1/2020 22:24
3/4/20 1:33:12 PM UTC+3,3,EP,3410,204.6,Deleted,6/1/2020 22:24
3/4/20 1:31:52 PM UTC+3,3,EP,2100,126,Approved,5/8/2020 8:41
3/4/20 1:33:17 PM UTC+3,3,KT,8050,483,Deleted,6/1/2020 22:24
3/4/20 1:36:46 PM UTC+3,3,EP,3500,210,Deleted,6/1/2020 22:24
3/4/20 1:38:22 PM UTC+3,3,SK,3360,201.6,Deleted,6/1/2020 22:24
3/4/20 1:42:56 PM UTC+3,3,EP,2520,151.2,Approved,5/8/2020 8:41
3/4/20 1:49:36 PM UTC+3,3,EP,5999,359.94,Deleted,6/1/2020 22:24
3/4/20 1:48:35 PM UTC+3,3,Other,10999,670.94,Deleted,6/1/2020 22:24
3/4/20 1:54:38 PM UTC+3,3,EP,805,48.3,Deleted,6/1/2020 22:24
3/4/20 1:55:56 PM UTC+3,3,EP,3010,180.6,Deleted,6/1/2020 22:24
3/4/20 1:57:42 PM UTC+3,3,EP,5250,315,Deleted,6/1/2020 22:24
3/4/20 2:01:29 PM UTC+3,3,EP,1260,75.6,Deleted,6/1/2020 22:24
3/4/20 2:05:53 PM UTC+3,3,EP,4200,252,Deleted,6/1/2020 22:24
3/4/20 2:07:13 PM UTC+3,3,EP,2774,166.44,Deleted,6/1/2020 22:24
3/4/20 2:09:24 PM UTC+3,3,KT,2249,134.94,Deleted,6/1/2020 22:24
3/4/20 2:10:35 PM UTC+3,3,CB,1127,67.62,Deleted,6/1/2020 22:24
3/4/20 2:12:15 PM UTC+3,3,EP,4383,262.98,Deleted,6/1/2020 22:24
3/4/20 2:10:54 PM UTC+3,3,EP,2450,147,Deleted,6/1/2020 22:24
3/4/20 2:15:00 PM UTC+3,3,EP,3010,180.6,Deleted,6/1/2020 22:24
3/4/20 2:17:56 PM UTC+3,3,EP,350,21,Deleted,6/1/2020 22:24
3/4/20 2:24:34 PM UTC+3,3,EP,1400,84,Deleted,6/1/2020 22:24
3/4/20 2:23:49 PM UTC+3,3,Other,924,56.36,Approved,5/8/2020 8:40
3/4/20 2:30:02 PM UTC+3,3,EP,1264,75.84,Deleted,6/1/2020 22:24
3/4/20 2:30:02 PM UTC+3,3,EP,770,46.2,Deleted,6/1/2020 22:24
3/4/20 2:29:06 PM UTC+3,3,EP,1400,84,Deleted,6/1/2020 22:24
3/4/20 2:30:16 PM UTC+3,3,EP,5250,315,Deleted,6/1/2020 22:24
3/4/20 2:29:28 PM UTC+3,3,SK,1120,67.2,Deleted,6/1/2020 22:24
3/4/20 2:30:02 PM UTC+3,3,EP,1547,92.82,Deleted,6/1/2020 22:24
3/4/20 2:38:24 PM UTC+3,3,Other,1456,88.82,Deleted,6/1/2020 22:24
3/4/20 2:55:28 PM UTC+3,3,EP,1764,105.84,Deleted,6/1/2020 22:24
3/4/20 2:55:07 PM UTC+3,3,CB,1820,109.2,Deleted,6/1/2020 22:24
3/4/20 2:54:24 PM UTC+3,3,SK,2205,132.3,Deleted,6/1/2020 22:24
3/4/20 3:00:13 PM UTC+3,3,C4B,1155,69.3,Deleted,6/1/2020 22:24
3/4/20 3:05:28 PM UTC+3,3,CB,3500,210,Deleted,6/1/2020 22:24
3/4/20 3:07:54 PM UTC+3,3,EP,319,19.14,Deleted,6/1/2020 22:24
3/4/20 3:05:52 PM UTC+3,3,EP,30100,1806,Deleted,6/1/2020 22:24
3/4/20 3:12:15 PM UTC+3,3,EP,4690,281.4,Approved,5/8/2020 8:39
3/4/20 3:13:28 PM UTC+3,3,EP,210,12.6,Deleted,6/1/2020 22:24
3/4/20 3:15:40 PM UTC+3,3,EP,875,52.5,Deleted,6/1/2020 22:24
3/4/20 3:15:21 PM UTC+3,3,EP,350,21,Deleted,6/1/2020 22:24
3/4/20 3:19:19 PM UTC+3,3,CB,5600,336,Deleted,6/1/2020 22:24
3/4/20 3:18:32 PM UTC+3,3,EP,3049,182.94,Deleted,6/1/2020 22:24
3/4/20 3:23:31 PM UTC+3,3,KT,8050,483,Deleted,6/1/2020 22:24
3/4/20 3:33:38 PM UTC+3,3,CB,19110,1146.6,Approved,5/8/2020 8:43
3/4/20 3:37:31 PM UTC+3,3,EP,3150,189,Deleted,6/1/2020 22:24
3/4/20 3:43:54 PM UTC+3,3,EP,910,54.6,Deleted,6/1/2020 22:24
3/4/20 3:49:37 PM UTC+3,3,EP,280,16.8,Deleted,6/1/2020 22:24
3/4/20 3:57:54 PM UTC+3,3,CB,3570,214.2,Deleted,6/1/2020 22:24
3/4/20 4:01:04 PM UTC+3,3,CB,3500,210,Approved,5/8/2020 8:39
3/4/20 4:05:27 PM UTC+3,3,EP,1495,89.7,Deleted,6/1/2020 22:24
3/4/20 4:03:00 PM UTC+3,3,KT,280,16.8,Deleted,6/1/2020 22:24
3/4/20 4:07:31 PM UTC+3,3,C4B,735,44.1,Deleted,6/1/2020 22:24
3/4/20 4:07:31 PM UTC+3,3,EP,2520,151.2,Deleted,6/1/2020 22:24
3/4/20 4:12:20 PM UTC+3,3,SK,2450,147,Approved,5/8/2020 8:48
3/4/20 4:14:29 PM UTC+3,3,EP,4340,260.4,Deleted,6/1/2020 22:24
3/4/20 4:15:15 PM UTC+3,3,SK,3640,218.4,Approved,5/8/2020 8:42
3/4/20 4:19:54 PM UTC+3,3,C4B,3150,189,Deleted,6/1/2020 22:24
3/4/20 4:22:53 PM UTC+3,3,CB,6321,379.26,Approved,5/8/2020 8:44
3/4/20 4:29:33 PM UTC+3,3,CB,2520,151.2,Deleted,6/1/2020 22:24
3/4/20 4:35:49 PM UTC+3,3,EP,1575,94.5,Deleted,6/1/2020 22:24
3/4/20 4:36:16 PM UTC+3,3,KT,1960,117.6,Deleted,6/1/2020 22:24
3/4/20 4:38:29 PM UTC+3,3,EP,924,55.44,Deleted,6/1/2020 22:24
3/4/20 4:38:36 PM UTC+3,3,C4B,3150,189,Deleted,6/1/2020 22:24
3/4/20 4:40:27 PM UTC+3,3,C4B,2945,176.7,Deleted,6/1/2020 22:24
3/4/20 4:40:15 PM UTC+3,3,C4B,4410,264.6,Approved,5/8/2020 8:40
3/4/20 4:48:51 PM UTC+3,3,SK,5950,357,Approved,5/8/2020 8:43
3/4/20 4:53:01 PM UTC+3,3,EP,3789,227.34,Deleted,6/1/2020 22:24
3/4/20 5:05:27 PM UTC+3,3,SK,3360,201.6,Deleted,6/1/2020 22:24
3/4/20 5:07:03 PM UTC+3,3,EP,3290,197.4,Deleted,6/1/2020 22:24
3/4/20 5:09:54 PM UTC+3,3,EP,721,43.26,Deleted,6/1/2020 22:24
3/4/20 5:12:23 PM UTC+3,3,CB,1890,113.4,Deleted,6/1/2020 22:24
3/4/20 5:14:58 PM UTC+3,3,KT,791,47.46,Approved,5/8/2020 8:42
3/4/20 5:15:12 PM UTC+3,3,EP,2450,147,Deleted,6/1/2020 22:24
3/4/20 5:21:54 PM UTC+3,3,EP,7999,479.94,Deleted,6/1/2020 22:24
3/4/20 5:26:13 PM UTC+3,3,CB,21560,1293.6,Deleted,6/1/2020 22:24
3/4/20 5:29:59 PM UTC+3,3,EP,4200,252,Deleted,6/1/2020 22:24
3/4/20 5:30:49 PM UTC+3,3,CB,1260,75.6,Deleted,6/1/2020 22:24
3/4/20 5:32:16 PM UTC+3,3,CB,560,33.6,Deleted,6/1/2020 22:24
3/4/20 5:37:07 PM UTC+3,3,CB,1540,92.4,Deleted,5/8/2020 7:50
3/4/20 5:47:35 PM UTC+3,3,EP,3150,189,Deleted,6/1/2020 22:24
3/4/20 5:47:49 PM UTC+3,3,SK,1400,84,Deleted,6/1/2020 22:24
3/4/20 5:51:40 PM UTC+3,3,EP,7648,458.88,Deleted,6/1/2020 22:24
3/4/20 6:00:28 PM UTC+3,3,SK,1260,75.6,Deleted,6/1/2020 22:24
3/4/20 6:02:33 PM UTC+3,3,C4B,9800,588,Deleted,6/1/2020 22:24
3/4/20 6:20:28 PM UTC+3,3,EP,1680,100.8,Deleted,6/1/2020 22:24
3/4/20 6:32:07 PM UTC+3,3,CB,3500,210,Deleted,6/1/2020 22:24
3/4/20 6:39:24 PM UTC+3,3,Other,6160,375.76,Approved,5/8/2020 8:40
3/4/20 6:42:13 PM UTC+3,3,C4B,2831,169.86,Deleted,6/1/2020 22:24
3/4/20 6:53:24 PM UTC+3,3,CB,5950,357,Deleted,6/1/2020 22:24
3/4/20 7:07:24 PM UTC+3,3,SK,1260,75.6,Deleted,5/8/2020 7:50
3/4/20 7:10:32 PM UTC+3,3,EP,210,12.6,Deleted,6/1/2020 22:24
3/4/20 7:10:32 PM UTC+3,3,EP,945,56.7,Deleted,6/1/2020 22:24
3/4/20 7:08:35 PM UTC+3,3,CB,105,6.3,Deleted,6/1/2020 22:24
3/4/20 7:11:18 PM UTC+3,3,SK,1260,75.6,Approved,5/8/2020 8:41
3/4/20 7:17:09 PM UTC+3,3,EP,1680,100.8,Deleted,6/1/2020 22:24
3/4/20 7:31:24 PM UTC+3,3,C4B,1435,86.1,Deleted,6/1/2020 22:24
3/4/20 7:31:01 PM UTC+3,3,EP,1050,63,Deleted,6/1/2020 22:24
3/4/20 7:38:35 PM UTC+3,3,EP,1998,119.88,Deleted,6/1/2020 22:24
3/4/20 7:37:05 PM UTC+3,3,SK,1400,84,Approved,5/8/2020 8:43
3/4/20 7:50:16 PM UTC+3,3,EP,4550,273,Deleted,6/1/2020 22:24
3/4/20 7:49:50 PM UTC+3,3,EP,2800,168,Deleted,6/1/2020 22:24
3/4/20 7:53:13 PM UTC+3,3,KT,869,52.14,Deleted,6/1/2020 22:24
3/4/20 7:53:13 PM UTC+3,3,KT,619,37.14,Deleted,6/1/2020 22:24
3/4/20 8:00:30 PM UTC+3,3,EP,959,57.54,Approved,5/8/2020 8:42
3/4/20 8:00:42 PM UTC+3,3,CB,1148,68.88,Deleted,6/1/2020 22:24
3/4/20 8:01:02 PM UTC+3,3,CB,2870,172.2,Deleted,6/1/2020 22:24
3/4/20 8:02:14 PM UTC+3,3,EP,1820,109.2,Deleted,6/1/2020 22:24
3/4/20 8:05:29 PM UTC+3,3,EP,4550,273,Deleted,6/1/2020 22:24
3/4/20 8:08:25 PM UTC+3,3,EP,1750,105,Deleted,6/1/2020 22:24
3/4/20 8:13:26 PM UTC+3,3,CB,3640,218.4,Deleted,6/1/2020 22:24
3/4/20 8:23:21 PM UTC+3,3,C4B,210,12.6,Deleted,6/1/2020 22:24
3/4/20 8:23:44 PM UTC+3,3,SK,1598,95.88,Approved,5/8/2020 8:42
3/4/20 8:36:52 PM UTC+3,3,CB,18199,1091.94,Deleted,6/1/2020 22:24
3/4/20 8:40:31 PM UTC+3,3,CB,18199,1091.94,Deleted,6/1/2020 22:24
3/4/20 8:41:50 PM UTC+3,3,SK,1199,71.94,Deleted,5/8/2020 7:50
3/4/20 8:44:36 PM UTC+3,3,CB,16099,965.94,Deleted,6/1/2020 22:24
3/4/20 8:56:20 PM UTC+3,3,EP,1190,71.4,Deleted,6/1/2020 22:24
3/4/20 9:02:39 PM UTC+3,3,EP,3500,210,Deleted,6/1/2020 22:24
3/4/20 9:11:05 PM UTC+3,3,EP,980,58.8,Deleted,6/1/2020 22:24
3/4/20 9:17:00 PM UTC+3,3,EP,1400,84,Deleted,6/1/2020 22:24
3/4/20 9:20:27 PM UTC+3,3,EP,560,33.6,Deleted,6/1/2020 22:24
3/4/20 9:33:06 PM UTC+3,3,CB,1820,109.2,Deleted,6/1/2020 22:24
3/4/20 9:37:38 PM UTC+3,3,CB,7140,428.4,Approved,5/8/2020 8:44
3/4/20 9:47:02 PM UTC+3,3,SK,5390,323.4,Approved,5/8/2020 8:41
3/4/20 9:47:20 PM UTC+3,3,CB,3500,210,Deleted,5/8/2020 7:50
3/4/20 10:16:05 PM UTC+3,3,EP,2100,126,Deleted,6/1/2020 22:24
3/4/20 10:35:53 PM UTC+3,3,KT,1568,94.08,Deleted,6/1/2020 22:24
3/4/20 10:35:10 PM UTC+3,3,EP,1575,94.5,Deleted,6/1/2020 22:24
3/4/20 10:35:10 PM UTC+3,3,EP,4550,273,Deleted,6/1/2020 22:24
3/4/20 10:48:14 PM UTC+3,3,KT,3325,199.5,Deleted,5/8/2020 7:50
3/4/20 10:56:03 PM UTC+3,3,EP,2800,168,Deleted,6/1/2020 22:24
3/4/20 11:11:27 PM UTC+3,3,EP,1400,84,Deleted,6/1/2020 22:24
3/4/20 11:52:22 PM UTC+3,3,EP,805,48.3,Deleted,6/1/2020 22:24
3/5/20 1:58:12 AM UTC+3,3,SK,1610,144.9,Deleted,6/1/2020 22:24
3/5/20 3:03:53 AM UTC+3,3,EP,1820,163.8,Deleted,6/1/2020 22:24
3/5/20 3:20:00 AM UTC+3,3,EP,1680,151.2,Deleted,5/8/2020 7:50
3/5/20 4:26:54 AM UTC+3,3,EP,1974,177.66,Deleted,6/1/2020 22:24
3/5/20 4:26:54 AM UTC+3,3,EP,3150,283.5,Deleted,6/1/2020 22:24
3/5/20 4:26:54 AM UTC+3,3,EP,6090,548.1,Deleted,6/1/2020 22:24
3/5/20 4:30:04 AM UTC+3,3,CB,7350,661.5,Deleted,6/1/2020 22:24
3/5/20 4:43:04 AM UTC+3,3,EP,1400,126,Deleted,6/1/2020 22:24
3/5/20 4:46:58 AM UTC+3,3,EP,1890,170.1,Deleted,6/1/2020 22:24
3/5/20 4:49:22 AM UTC+3,3,CB,2275,204.75,Deleted,6/1/2020 22:24
3/5/20 4:51:38 AM UTC+3,3,CB,350,31.5,Deleted,6/1/2020 22:24
3/5/20 5:20:45 AM UTC+3,3,EP,1400,126,Deleted,5/8/2020 7:50
3/5/20 5:24:12 AM UTC+3,3,CB,1260,113.4,Deleted,6/1/2020 22:24
3/5/20 5:24:12 AM UTC+3,3,CB,700,63,Deleted,6/1/2020 22:24
3/5/20 5:37:34 AM UTC+3,3,EP,2800,252,Deleted,6/1/2020 22:24
3/5/20 5:51:10 AM UTC+3,3,CB,2690,242.1,Deleted,6/1/2020 22:24
3/5/20 6:06:53 AM UTC+3,3,EP,1575,141.75,Deleted,6/1/2020 22:24
3/5/20 6:08:02 AM UTC+3,3,EP,1260,113.4,Deleted,6/1/2020 22:24
3/5/20 6:10:15 AM UTC+3,3,CB,7210,648.9,Deleted,6/1/2020 22:24
3/5/20 6:42:48 AM UTC+3,3,KT,11900,1071,Deleted,6/1/2020 22:24
3/5/20 6:51:07 AM UTC+3,3,CB,18199,1637.91,Deleted,6/1/2020 22:24
3/5/20 6:56:27 AM UTC+3,3,CB,13999,1259.91,Deleted,6/1/2020 22:24
3/5/20 7:01:25 AM UTC+3,3,CB,16349,1471.41,Deleted,6/1/2020 22:24
3/5/20 7:17:36 AM UTC+3,3,EP,455,40.95,Deleted,6/1/2020 22:24
3/5/20 7:22:04 AM UTC+3,3,EP,630,56.7,Deleted,6/1/2020 22:24
3/5/20 7:20:42 AM UTC+3,3,EP,595,53.55,Deleted,6/1/2020 22:24
3/5/20 7:23:29 AM UTC+3,3,EP,6160,554.4,Approved,5/8/2020 8:41
3/5/20 7:24:11 AM UTC+3,3,SK,1216,109.44,Deleted,6/1/2020 22:24
3/5/20 7:25:58 AM UTC+3,3,Other,2219,135.36,Deleted,6/1/2020 22:24
3/5/20 7:30:46 AM UTC+3,3,C4B,4499,404.91,Deleted,6/1/2020 22:24
3/5/20 7:33:00 AM UTC+3,3,CB,20580,1852.2,Deleted,6/1/2020 22:24
3/5/20 7:33:57 AM UTC+3,3,EP,350,31.5,Deleted,6/1/2020 22:24
3/5/20 7:33:52 AM UTC+3,3,CB,6615,595.35,Deleted,6/1/2020 22:24
3/5/20 7:36:14 AM UTC+3,3,SK,980,88.2,Deleted,6/1/2020 22:24
3/5/20 7:46:11 AM UTC+3,3,CB,6293,566.37,Deleted,6/1/2020 22:24
3/5/20 7:51:49 AM UTC+3,3,CB,1470,132.3,Deleted,6/1/2020 22:24
3/5/20 7:55:13 AM UTC+3,3,EP,2940,264.6,Deleted,6/1/2020 22:24
3/5/20 7:56:31 AM UTC+3,3,EP,1998,179.82,Deleted,6/1/2020 22:26
3/5/20 7:58:05 AM UTC+3,3,EP,350,31.5,Approved,5/8/2020 8:41
3/5/20 8:01:17 AM UTC+3,3,CB,3150,283.5,Deleted,6/1/2020 22:26
3/5/20 8:02:20 AM UTC+3,3,SK,490,44.1,Deleted,6/1/2020 22:26
3/5/20 8:20:13 AM UTC+3,3,EP,3500,315,Deleted,6/1/2020 22:26
3/5/20 8:23:12 AM UTC+3,3,CB,1295,116.55,Deleted,5/8/2020 7:50
3/5/20 8:24:26 AM UTC+3,3,EP,3850,346.5,Deleted,6/1/2020 22:26
3/5/20 8:27:39 AM UTC+3,3,KT,4499,404.91,Deleted,6/1/2020 22:26
3/5/20 8:31:52 AM UTC+3,3,C4B,3499,314.91,Deleted,6/1/2020 22:26
3/5/20 8:40:03 AM UTC+3,3,EP,546,49.14,Deleted,6/1/2020 22:26
3/5/20 8:47:13 AM UTC+3,3,EP,350,31.5,Deleted,6/1/2020 22:26
3/5/20 8:50:47 AM UTC+3,3,EP,1400,126,Deleted,6/1/2020 22:26
3/5/20 8:52:52 AM UTC+3,3,Other,700,42.7,Deleted,6/1/2020 22:26
3/5/20 8:52:52 AM UTC+3,3,Other,700,42.7,Deleted,6/1/2020 22:26
3/5/20 8:56:30 AM UTC+3,3,EP,1750,157.5,Deleted,6/1/2020 22:26
3/5/20 8:57:49 AM UTC+3,3,C4B,529,47.61,Deleted,6/1/2020 22:26
3/5/20 9:03:54 AM UTC+3,3,EP,1750,157.5,Deleted,6/1/2020 22:26
3/5/20 9:03:54 AM UTC+3,3,EP,2100,189,Deleted,6/1/2020 22:26
3/5/20 9:07:15 AM UTC+3,3,EP,2800,252,Deleted,6/1/2020 22:26
3/5/20 9:07:27 AM UTC+3,3,CB,4508,405.72,Deleted,5/8/2020 7:50
3/5/20 9:07:00 AM UTC+3,3,EP,2352,211.68,Deleted,6/1/2020 22:26
3/5/20 9:11:46 AM UTC+3,3,EP,6300,567,Deleted,6/1/2020 22:26
3/5/20 9:18:15 AM UTC+3,3,CB,1400,126,Deleted,6/1/2020 22:26
3/5/20 9:16:53 AM UTC+3,3,EP,1750,157.5,Deleted,6/1/2020 22:26
3/5/20 9:20:25 AM UTC+3,3,EP,6370,573.3,Deleted,6/1/2020 22:26
3/5/20 9:24:47 AM UTC+3,3,CB,2310,207.9,Deleted,6/1/2020 22:26
3/5/20 9:23:03 AM UTC+3,3,CB,11640,1047.6,Deleted,6/1/2020 22:26
3/5/20 9:29:32 AM UTC+3,3,EP,5600,504,Deleted,6/1/2020 22:26
3/5/20 9:34:56 AM UTC+3,3,KT,1127,101.43,Deleted,6/1/2020 22:26
3/5/20 9:42:27 AM UTC+3,3,CB,11900,1071,Deleted,6/1/2020 22:26
3/5/20 9:42:27 AM UTC+3,3,CB,1400,126,Deleted,6/1/2020 22:26
3/5/20 9:42:27 AM UTC+3,3,CB,1610,144.9,Deleted,6/1/2020 22:26
